FCFS Scheduling
******************
Simulated processes BEFORE execution:
Name: P2, Arrival Time: 0, Burst Time: 7, Remaining Time: 7, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P46, Arrival Time: 9, Burst Time: 1, Remaining Time: 1, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P34, Arrival Time: 10, Burst Time: 6, Remaining Time: 6, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P42, Arrival Time: 13, Burst Time: 10, Remaining Time: 10, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P40, Arrival Time: 14, Burst Time: 6, Remaining Time: 6, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P33, Arrival Time: 15, Burst Time: 4, Remaining Time: 4, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P47, Arrival Time: 17, Burst Time: 2, Remaining Time: 2, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P12, Arrival Time: 19, Burst Time: 10, Remaining Time: 10, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P26, Arrival Time: 19, Burst Time: 9, Remaining Time: 9, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P41, Arrival Time: 21, Burst Time: 10, Remaining Time: 10, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P38, Arrival Time: 23, Burst Time: 5, Remaining Time: 5, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P31, Arrival Time: 23, Burst Time: 4, Remaining Time: 4, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P36, Arrival Time: 27, Burst Time: 3, Remaining Time: 3, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P9, Arrival Time: 34, Burst Time: 6, Remaining Time: 6, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P5, Arrival Time: 34, Burst Time: 3, Remaining Time: 3, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P21, Arrival Time: 34, Burst Time: 7, Remaining Time: 7, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P6, Arrival Time: 36, Burst Time: 7, Remaining Time: 7, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P13, Arrival Time: 38, Burst Time: 7, Remaining Time: 7, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P15, Arrival Time: 42, Burst Time: 9, Remaining Time: 9, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P30, Arrival Time: 43, Burst Time: 3, Remaining Time: 3, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P17, Arrival Time: 44, Burst Time: 2, Remaining Time: 2, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P14, Arrival Time: 44, Burst Time: 2, Remaining Time: 2, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P35, Arrival Time: 53, Burst Time: 5, Remaining Time: 5, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P8, Arrival Time: 56, Burst Time: 5, Remaining Time: 5, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P7, Arrival Time: 58, Burst Time: 5, Remaining Time: 5, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P16, Arrival Time: 60, Burst Time: 5, Remaining Time: 5, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P37, Arrival Time: 60, Burst Time: 9, Remaining Time: 9, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P45, Arrival Time: 64, Burst Time: 1, Remaining Time: 1, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P3, Arrival Time: 65, Burst Time: 7, Remaining Time: 7, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P49, Arrival Time: 70, Burst Time: 4, Remaining Time: 4, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P27, Arrival Time: 70, Burst Time: 8, Remaining Time: 8, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P48, Arrival Time: 74, Burst Time: 6, Remaining Time: 6, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P20, Arrival Time: 76, Burst Time: 5, Remaining Time: 5, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P19, Arrival Time: 77, Burst Time: 3, Remaining Time: 3, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P24, Arrival Time: 80, Burst Time: 10, Remaining Time: 10, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P11, Arrival Time: 81, Burst Time: 2, Remaining Time: 2, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P39, Arrival Time: 82, Burst Time: 10, Remaining Time: 10, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P18, Arrival Time: 82, Burst Time: 2, Remaining Time: 2, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P43, Arrival Time: 92, Burst Time: 1, Remaining Time: 1, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P10, Arrival Time: 92, Burst Time: 6, Remaining Time: 6, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P4, Arrival Time: 95, Burst Time: 2, Remaining Time: 2, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P25, Arrival Time: 95, Burst Time: 6, Remaining Time: 6, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P23, Arrival Time: 96, Burst Time: 2, Remaining Time: 2, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P32, Arrival Time: 99, Burst Time: 5, Remaining Time: 5, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false

******************
Time chart:
P2 P2 P2 P2 P22 P22 P2 P28 P2 P2 P46 P0 P0 P0 P0 P0 P0 P47 P47 P33 P33 P33 P33 P31 P31 P31 P31 P36 P36 P36 P38 P38 P38 P38 P38 P5 P5 P5 P9 P9 P9 P9 P9 P9 P14 P14 P17 P17 P30 P30 P30 P34 P34 P34 P34 P34 P34 P35 P35 P35 P35 P35 P8 P8 P45 P8 P8 P8 P7 P7 P7 P7 P7 P49 P49 P49 P49 P19 P19 P19 P16 P11 P11 P18 P18 P16 P16 P16 P16 P20 P20 P20 P43 P20 P20 P4 P4 P23 P23 
******************
Simulated processes AFTER execution:
Name: P2, Arrival Time: 0, Burst Time: 7, Remaining Time: 0, Priority: 2, Start Time: 0, Completion Time: 10, Completed: true
Name: P0, Arrival Time: 1, Burst Time: 6, Remaining Time: 0, Priority: 1, Start Time: 11, Completion Time: 17, Completed: true
Name: P1, Arrival Time: 2, Burst Time: 6, Remaining Time: 6, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P44, Arrival Time: 3, Burst Time: 9, Remaining Time: 9, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P22, Arrival Time: 4, Burst Time: 2, Remaining Time: 0, Priority: 2, Start Time: 4, Completion Time: 6, Completed: true
Name: P29, Arrival Time: 7, Burst Time: 7, Remaining Time: 7, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P28, Arrival Time: 7, Burst Time: 1, Remaining Time: 0, Priority: 2, Start Time: 7, Completion Time: 8, Completed: true
Name: P46, Arrival Time: 9, Burst Time: 1, Remaining Time: 0, Priority: 2, Start Time: 10, Completion Time: 11, Completed: true
Name: P34, Arrival Time: 10, Burst Time: 6, Remaining Time: 0, Priority: 4, Start Time: 51, Completion Time: 57, Completed: true
Name: P42, Arrival Time: 13, Burst Time: 10, Remaining Time: 10, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P40, Arrival Time: 14, Burst Time: 6, Remaining Time: 6, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P33, Arrival Time: 15, Burst Time: 4, Remaining Time: 0, Priority: 1, Start Time: 19, Completion Time: 23, Completed: true
Name: P47, Arrival Time: 17, Burst Time: 2, Remaining Time: 0, Priority: 1, Start Time: 17, Completion Time: 19, Completed: true
Name: P12, Arrival Time: 19, Burst Time: 10, Remaining Time: 10, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P26, Arrival Time: 19, Burst Time: 9, Remaining Time: 9, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P41, Arrival Time: 21, Burst Time: 10, Remaining Time: 10, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P38, Arrival Time: 23, Burst Time: 5, Remaining Time: 0, Priority: 3, Start Time: 30, Completion Time: 35, Completed: true
Name: P31, Arrival Time: 23, Burst Time: 4, Remaining Time: 0, Priority: 3, Start Time: 23, Completion Time: 27, Completed: true
Name: P36, Arrival Time: 27, Burst Time: 3, Remaining Time: 0, Priority: 2, Start Time: 27, Completion Time: 30, Completed: true
Name: P9, Arrival Time: 34, Burst Time: 6, Remaining Time: 0, Priority: 3, Start Time: 38, Completion Time: 44, Completed: true
Name: P5, Arrival Time: 34, Burst Time: 3, Remaining Time: 0, Priority: 3, Start Time: 35, Completion Time: 38, Completed: true
Name: P21, Arrival Time: 34, Burst Time: 7, Remaining Time: 7, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P6, Arrival Time: 36, Burst Time: 7, Remaining Time: 7, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P13, Arrival Time: 38, Burst Time: 7, Remaining Time: 7, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P15, Arrival Time: 42, Burst Time: 9, Remaining Time: 9, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P30, Arrival Time: 43, Burst Time: 3, Remaining Time: 0, Priority: 3, Start Time: 48, Completion Time: 51, Completed: true
Name: P17, Arrival Time: 44, Burst Time: 2, Remaining Time: 0, Priority: 4, Start Time: 46, Completion Time: 48, Completed: true
Name: P14, Arrival Time: 44, Burst Time: 2, Remaining Time: 0, Priority: 1, Start Time: 44, Completion Time: 46, Completed: true
Name: P35, Arrival Time: 53, Burst Time: 5, Remaining Time: 0, Priority: 2, Start Time: 57, Completion Time: 62, Completed: true
Name: P8, Arrival Time: 56, Burst Time: 5, Remaining Time: 0, Priority: 2, Start Time: 62, Completion Time: 68, Completed: true
Name: P7, Arrival Time: 58, Burst Time: 5, Remaining Time: 0, Priority: 4, Start Time: 68, Completion Time: 73, Completed: true
Name: P16, Arrival Time: 60, Burst Time: 5, Remaining Time: 0, Priority: 4, Start Time: 80, Completion Time: 89, Completed: true
Name: P37, Arrival Time: 60, Burst Time: 9, Remaining Time: 9, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P45, Arrival Time: 64, Burst Time: 1, Remaining Time: 0, Priority: 2, Start Time: 64, Completion Time: 65, Completed: true
Name: P3, Arrival Time: 65, Burst Time: 7, Remaining Time: 7, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P49, Arrival Time: 70, Burst Time: 4, Remaining Time: 0, Priority: 4, Start Time: 73, Completion Time: 77, Completed: true
Name: P27, Arrival Time: 70, Burst Time: 8, Remaining Time: 8, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P48, Arrival Time: 74, Burst Time: 6, Remaining Time: 6, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P20, Arrival Time: 76, Burst Time: 5, Remaining Time: 0, Priority: 1, Start Time: 89, Completion Time: 95, Completed: true
Name: P19, Arrival Time: 77, Burst Time: 3, Remaining Time: 0, Priority: 4, Start Time: 77, Completion Time: 80, Completed: true
Name: P24, Arrival Time: 80, Burst Time: 10, Remaining Time: 10, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P11, Arrival Time: 81, Burst Time: 2, Remaining Time: 0, Priority: 3, Start Time: 81, Completion Time: 83, Completed: true
Name: P39, Arrival Time: 82, Burst Time: 10, Remaining Time: 10, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P18, Arrival Time: 82, Burst Time: 2, Remaining Time: 0, Priority: 3, Start Time: 83, Completion Time: 85, Completed: true
Name: P43, Arrival Time: 92, Burst Time: 1, Remaining Time: 0, Priority: 4, Start Time: 92, Completion Time: 93, Completed: true
Name: P10, Arrival Time: 92, Burst Time: 6, Remaining Time: 6, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P4, Arrival Time: 95, Burst Time: 2, Remaining Time: 0, Priority: 4, Start Time: 95, Completion Time: 97, Completed: true
Name: P25, Arrival Time: 95, Burst Time: 6, Remaining Time: 6, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P23, Arrival Time: 96, Burst Time: 2, Remaining Time: 0, Priority: 3, Start Time: 97, Completion Time: 99, Completed: true
Name: P32, Arrival Time: 99, Burst Time: 5, Remaining Time: 5, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false

=== Simulation Statistics ===
Average Turnaround Time : 8.31
Average Waiting Time    : 4.90
Average Response Time   : 4.59
Throughput              : 0.29 processes/unit time
==============================
RR Scheduling
******************
Simulated processes BEFORE execution:
Name: P2, Arrival Time: 0, Burst Time: 7, Remaining Time: 7, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P0, Arrival Time: 1, Burst Time: 6, Remaining Time: 6, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P1, Arrival Time: 2, Burst Time: 6, Remaining Time: 6, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P44, Arrival Time: 3, Burst Time: 9, Remaining Time: 9, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P22, Arrival Time: 4, Burst Time: 2, Remaining Time: 2, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P29, Arrival Time: 7, Burst Time: 7, Remaining Time: 7, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P28, Arrival Time: 7, Burst Time: 1, Remaining Time: 1, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P46, Arrival Time: 9, Burst Time: 1, Remaining Time: 1, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P34, Arrival Time: 10, Burst Time: 6, Remaining Time: 6, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P42, Arrival Time: 13, Burst Time: 10, Remaining Time: 10, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P40, Arrival Time: 14, Burst Time: 6, Remaining Time: 6, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P33, Arrival Time: 15, Burst Time: 4, Remaining Time: 4, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P47, Arrival Time: 17, Burst Time: 2, Remaining Time: 2, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P12, Arrival Time: 19, Burst Time: 10, Remaining Time: 10, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P26, Arrival Time: 19, Burst Time: 9, Remaining Time: 9, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P41, Arrival Time: 21, Burst Time: 10, Remaining Time: 10, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P38, Arrival Time: 23, Burst Time: 5, Remaining Time: 5, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P31, Arrival Time: 23, Burst Time: 4, Remaining Time: 4, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P36, Arrival Time: 27, Burst Time: 3, Remaining Time: 3, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P9, Arrival Time: 34, Burst Time: 6, Remaining Time: 6, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P5, Arrival Time: 34, Burst Time: 3, Remaining Time: 3, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P21, Arrival Time: 34, Burst Time: 7, Remaining Time: 7, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P6, Arrival Time: 36, Burst Time: 7, Remaining Time: 7, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P13, Arrival Time: 38, Burst Time: 7, Remaining Time: 7, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P15, Arrival Time: 42, Burst Time: 9, Remaining Time: 9, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P30, Arrival Time: 43, Burst Time: 3, Remaining Time: 3, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P17, Arrival Time: 44, Burst Time: 2, Remaining Time: 2, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P14, Arrival Time: 44, Burst Time: 2, Remaining Time: 2, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P35, Arrival Time: 53, Burst Time: 5, Remaining Time: 5, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P8, Arrival Time: 56, Burst Time: 5, Remaining Time: 5, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P7, Arrival Time: 58, Burst Time: 5, Remaining Time: 5, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P16, Arrival Time: 60, Burst Time: 5, Remaining Time: 5, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P37, Arrival Time: 60, Burst Time: 9, Remaining Time: 9, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P45, Arrival Time: 64, Burst Time: 1, Remaining Time: 1, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P3, Arrival Time: 65, Burst Time: 7, Remaining Time: 7, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P49, Arrival Time: 70, Burst Time: 4, Remaining Time: 4, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P27, Arrival Time: 70, Burst Time: 8, Remaining Time: 8, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P48, Arrival Time: 74, Burst Time: 6, Remaining Time: 6, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P20, Arrival Time: 76, Burst Time: 5, Remaining Time: 5, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P19, Arrival Time: 77, Burst Time: 3, Remaining Time: 3, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P24, Arrival Time: 80, Burst Time: 10, Remaining Time: 10, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P11, Arrival Time: 81, Burst Time: 2, Remaining Time: 2, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P39, Arrival Time: 82, Burst Time: 10, Remaining Time: 10, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P18, Arrival Time: 82, Burst Time: 2, Remaining Time: 2, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P43, Arrival Time: 92, Burst Time: 1, Remaining Time: 1, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P10, Arrival Time: 92, Burst Time: 6, Remaining Time: 6, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P4, Arrival Time: 95, Burst Time: 2, Remaining Time: 2, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P25, Arrival Time: 95, Burst Time: 6, Remaining Time: 6, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P23, Arrival Time: 96, Burst Time: 2, Remaining Time: 2, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P32, Arrival Time: 99, Burst Time: 5, Remaining Time: 5, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false

******************
Time chart:
P2 P0 P2 P1 P0 P44 P2 P22 P1 P0 P44 P29 P28 P2 P22 P46 P1 P34 P0 P44 P29 P42 P40 P2 P33 P47 P1 P34 P12 P26 P0 P44 P41 P29 P42 P38 P31 P40 P2 P33 P47 P36 P1 P34 P12 P26 P0 P44 P41 P9 P5 P21 P29 P42 P6 P38 P31 P13 P40 P2 P33 P15 P36 P30 P1 P17 P14 P34 P12 P26 P44 P41 P9 P5 P21 P35 P29 P42 P6 P8 P38 P31 P7 P13 P40 P16 P37 P33 P15 P36 P45 P30 P3 P17 P14 P34 P12 P49 P27 

******************
Simulated processes AFTER execution:
Name: P2, Arrival Time: 0, Burst Time: 7, Remaining Time: 0, Priority: 2, Start Time: 0, Completion Time: 60, Completed: true
Name: P0, Arrival Time: 1, Burst Time: 6, Remaining Time: 0, Priority: 1, Start Time: 1, Completion Time: 47, Completed: true
Name: P1, Arrival Time: 2, Burst Time: 6, Remaining Time: 0, Priority: 1, Start Time: 3, Completion Time: 65, Completed: true
Name: P44, Arrival Time: 3, Burst Time: 9, Remaining Time: 3, Priority: 1, Start Time: 5, Completion Time: -1, Completed: false
Name: P22, Arrival Time: 4, Burst Time: 2, Remaining Time: 0, Priority: 2, Start Time: 7, Completion Time: 15, Completed: true
Name: P29, Arrival Time: 7, Burst Time: 7, Remaining Time: 2, Priority: 4, Start Time: 11, Completion Time: -1, Completed: false
Name: P28, Arrival Time: 7, Burst Time: 1, Remaining Time: 0, Priority: 2, Start Time: 12, Completion Time: 13, Completed: true
Name: P46, Arrival Time: 9, Burst Time: 1, Remaining Time: 0, Priority: 2, Start Time: 15, Completion Time: 16, Completed: true
Name: P34, Arrival Time: 10, Burst Time: 6, Remaining Time: 1, Priority: 4, Start Time: 17, Completion Time: -1, Completed: false
Name: P42, Arrival Time: 13, Burst Time: 10, Remaining Time: 6, Priority: 2, Start Time: 21, Completion Time: -1, Completed: false
Name: P40, Arrival Time: 14, Burst Time: 6, Remaining Time: 2, Priority: 3, Start Time: 22, Completion Time: -1, Completed: false
Name: P33, Arrival Time: 15, Burst Time: 4, Remaining Time: 0, Priority: 1, Start Time: 24, Completion Time: 88, Completed: true
Name: P47, Arrival Time: 17, Burst Time: 2, Remaining Time: 0, Priority: 1, Start Time: 25, Completion Time: 41, Completed: true
Name: P12, Arrival Time: 19, Burst Time: 10, Remaining Time: 6, Priority: 3, Start Time: 28, Completion Time: -1, Completed: false
Name: P26, Arrival Time: 19, Burst Time: 9, Remaining Time: 6, Priority: 1, Start Time: 29, Completion Time: -1, Completed: false
Name: P41, Arrival Time: 21, Burst Time: 10, Remaining Time: 7, Priority: 1, Start Time: 32, Completion Time: -1, Completed: false
Name: P38, Arrival Time: 23, Burst Time: 5, Remaining Time: 2, Priority: 3, Start Time: 35, Completion Time: -1, Completed: false
Name: P31, Arrival Time: 23, Burst Time: 4, Remaining Time: 1, Priority: 3, Start Time: 36, Completion Time: -1, Completed: false
Name: P36, Arrival Time: 27, Burst Time: 3, Remaining Time: 0, Priority: 2, Start Time: 41, Completion Time: 90, Completed: true
Name: P9, Arrival Time: 34, Burst Time: 6, Remaining Time: 4, Priority: 3, Start Time: 49, Completion Time: -1, Completed: false
Name: P5, Arrival Time: 34, Burst Time: 3, Remaining Time: 1, Priority: 3, Start Time: 50, Completion Time: -1, Completed: false
Name: P21, Arrival Time: 34, Burst Time: 7, Remaining Time: 5, Priority: 4, Start Time: 51, Completion Time: -1, Completed: false
Name: P6, Arrival Time: 36, Burst Time: 7, Remaining Time: 5, Priority: 3, Start Time: 54, Completion Time: -1, Completed: false
Name: P13, Arrival Time: 38, Burst Time: 7, Remaining Time: 5, Priority: 3, Start Time: 57, Completion Time: -1, Completed: false
Name: P15, Arrival Time: 42, Burst Time: 9, Remaining Time: 7, Priority: 3, Start Time: 61, Completion Time: -1, Completed: false
Name: P30, Arrival Time: 43, Burst Time: 3, Remaining Time: 1, Priority: 3, Start Time: 63, Completion Time: -1, Completed: false
Name: P17, Arrival Time: 44, Burst Time: 2, Remaining Time: 0, Priority: 4, Start Time: 65, Completion Time: 94, Completed: true
Name: P14, Arrival Time: 44, Burst Time: 2, Remaining Time: 0, Priority: 1, Start Time: 66, Completion Time: 95, Completed: true
Name: P35, Arrival Time: 53, Burst Time: 5, Remaining Time: 4, Priority: 2, Start Time: 75, Completion Time: -1, Completed: false
Name: P8, Arrival Time: 56, Burst Time: 5, Remaining Time: 4, Priority: 2, Start Time: 79, Completion Time: -1, Completed: false
Name: P7, Arrival Time: 58, Burst Time: 5, Remaining Time: 4, Priority: 4, Start Time: 82, Completion Time: -1, Completed: false
Name: P16, Arrival Time: 60, Burst Time: 5, Remaining Time: 4, Priority: 4, Start Time: 85, Completion Time: -1, Completed: false
Name: P37, Arrival Time: 60, Burst Time: 9, Remaining Time: 8, Priority: 4, Start Time: 86, Completion Time: -1, Completed: false
Name: P45, Arrival Time: 64, Burst Time: 1, Remaining Time: 0, Priority: 2, Start Time: 90, Completion Time: 91, Completed: true
Name: P3, Arrival Time: 65, Burst Time: 7, Remaining Time: 6, Priority: 2, Start Time: 92, Completion Time: -1, Completed: false
Name: P49, Arrival Time: 70, Burst Time: 4, Remaining Time: 3, Priority: 4, Start Time: 97, Completion Time: -1, Completed: false
Name: P27, Arrival Time: 70, Burst Time: 8, Remaining Time: 7, Priority: 4, Start Time: 98, Completion Time: -1, Completed: false
Name: P48, Arrival Time: 74, Burst Time: 6, Remaining Time: 6, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P20, Arrival Time: 76, Burst Time: 5, Remaining Time: 5, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P19, Arrival Time: 77, Burst Time: 3, Remaining Time: 3, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P24, Arrival Time: 80, Burst Time: 10, Remaining Time: 10, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P11, Arrival Time: 81, Burst Time: 2, Remaining Time: 2, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P39, Arrival Time: 82, Burst Time: 10, Remaining Time: 10, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P18, Arrival Time: 82, Burst Time: 2, Remaining Time: 2, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P43, Arrival Time: 92, Burst Time: 1, Remaining Time: 1, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P10, Arrival Time: 92, Burst Time: 6, Remaining Time: 6, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P4, Arrival Time: 95, Burst Time: 2, Remaining Time: 2, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P25, Arrival Time: 95, Burst Time: 6, Remaining Time: 6, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P23, Arrival Time: 96, Burst Time: 2, Remaining Time: 2, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P32, Arrival Time: 99, Burst Time: 5, Remaining Time: 5, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false

=== Simulation Statistics ===
Average Turnaround Time : 40.08
Average Waiting Time    : 37.00
Average Response Time   : 9.58
Throughput              : 0.13 processes/unit time
==============================
HPF (non-preemptive)
******************
Simulated processes BEFORE execution:
Name: P2, Arrival Time: 0, Burst Time: 7, Remaining Time: 7, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P0, Arrival Time: 1, Burst Time: 6, Remaining Time: 6, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P1, Arrival Time: 2, Burst Time: 6, Remaining Time: 6, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P44, Arrival Time: 3, Burst Time: 9, Remaining Time: 9, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P22, Arrival Time: 4, Burst Time: 2, Remaining Time: 2, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P29, Arrival Time: 7, Burst Time: 7, Remaining Time: 7, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P28, Arrival Time: 7, Burst Time: 1, Remaining Time: 1, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
